MAE,MSE,R2,MAE_std,MSE_std,R2_std
152.5067172190594,37153.922058017095,0.011805533143085372,2.6822911513291006,3249.3120360845114,0.08566738947528346
156.23208654467652,40759.98077692552,-0.08444479757466533,2.6822911513291006,3249.3120360845114,0.08566738947528346
156.08149315125414,46120.49354836163,-0.22481437968376874,2.6822911513291006,3249.3120360845114,0.08566738947528346
149.843971261893,41177.65713437964,-0.09465684014441017,2.6822911513291006,3249.3120360845114,0.08566738947528346
152.95236565327835,42671.608582697576,-0.1337618360364561,2.6822911513291006,3249.3120360845114,0.08566738947528346
