MAE,MSE,R2,MAE_std,MSE_std,R2_std
145.78911474383406,35075.72323250764,0.1127950565721258,2.610248625828374,1503.8874945292525,0.03810229210202044
145.3920619697941,35582.9779704773,0.10018977300105351,2.610248625828374,1503.8874945292525,0.03810229210202044
143.7570542328332,32915.23796853135,0.16767951167426887,2.610248625828374,1503.8874945292525,0.03810229210202044
146.84573890826712,35721.158718082,0.09641617751519271,2.610248625828374,1503.8874945292525,0.03810229210202044
150.72817332253396,37048.36212649299,0.0629742519958383,2.610248625828374,1503.8874945292525,0.03810229210202044
