MAE,MSE,R2,MAE_std,MSE_std,R2_std
172.19071506052248,47918.53764549315,-0.2753844774152111,5.95041682847988,2411.4899553952946,0.06423728869845285
174.97858127360232,49692.80132451341,-0.32230968076568983,5.95041682847988,2411.4899553952946,0.06423728869845285
164.13149001162535,44091.04394874723,-0.17283787065756093,5.95041682847988,2411.4899553952946,0.06423728869845285
163.06200620347482,45077.667184423466,-0.19987234767103454,5.95041682847988,2411.4899553952946,0.06423728869845285
161.7520490279375,44639.25064873776,-0.18800193077516283,5.95041682847988,2411.4899553952946,0.06423728869845285
